gene,snp
NUPL1,rs7541095
ATP8A2,rs7541095
SNORA81,rs754255
ABHD3,rs754255
MIB1,rs754255
RP11-595B24.2,rs754255
GATA6,rs754255
AC091038.1,rs754255
RN7SL233P,rs754255
MIR1-2,rs754255
RP11-268I9.1,rs754255
RP11-268I9.3,rs754255
RNU6-1038P,rs754255
RP11-268I9.4,rs754255
RNA5SP451,rs754255
RP11-595B24.1,rs754255
AC091043.1,rs754255
RNU6ATAC20P,rs754255
GATA6-AS1,rs754255
RP11-627G18.2,rs754255
RNU6-702P,rs754255
RP11-627G18.1,rs754255
RP11-627G18.4,rs754255
PLK1S1,rs75429038
RP4-777D9.2,rs75429038
ZNF877P,rs75429038
RP11-227D2.3,rs75429038
RN7SKP140,rs75429038
RP5-984P4.1,rs75429038
GSTM3P1,rs75429038
NKX2-2-AS1,rs75429038
RP5-984P4.4,rs75429038
XRN2,rs75429038
NKX2-4,rs75429038
NKX2-2,rs75429038
SMARCE1P5,rs754340
LINC00407,rs754340
TSC22D1,rs754340
IGHD5OR15-5B,rs754523
IGHD4OR15-4B,rs754523
IGHD3OR15-3B,rs754523
IGHD2OR15-2B,rs754523
IGHD1OR15-1B,rs754523
OR11J5P,rs754523
KIAA0125P2,rs754523
RP11-810K23.6,rs754523
RP11-854K16.2,rs754523
RN7SL400P,rs754523
RP11-854K16.3,rs754523
BMS1P16,rs754523
IGHD5OR15-5B,rs754524
IGHD4OR15-4B,rs754524
IGHD3OR15-3B,rs754524
IGHD2OR15-2B,rs754524
IGHD1OR15-1B,rs754524
OR11J5P,rs754524
KIAA0125P2,rs754524
RP11-810K23.6,rs754524
RP11-854K16.2,rs754524
RN7SL400P,rs754524
RP11-854K16.3,rs754524
BMS1P16,rs754524
MYO16-AS2,rs7547246
MYO16-AS1,rs7547246
LINC00370,rs7547246
MYO16,rs7547246
MYO16-AS2,rs7551176
MYO16-AS1,rs7551176
LINC00370,rs7551176
LINC01067,rs7551176
LINC00399,rs7551176
MYO16,rs7551176
MIR5007,rs7551981
TPTE2P1,rs7554255
SLC25A15P3,rs7554255
RPL34P27,rs7554255
AL359757.1,rs7554255
AMER2-AS1,rs7554255
LINC01053,rs7554255
LINC01076,rs7554255
RPL23AP69,rs7554255
AL590787.1,rs7554255
RP11-271M24.2,rs7554255
TCEB2P1,rs7554255
CENPJ,rs7554255
PABPC3,rs7554255
AMER2,rs7554255
MTMR6,rs7554255
NUPL1,rs7554255
ATP8A2,rs7554255
LINC01074,rs7555577
LINC00459,rs7555577
RPL32P28,rs7555577
SQSTM1P1,rs7555577
LINC00448,rs7555577
CRYL1,rs7557067
IFT88,rs7557067
IL17D,rs7557067
N6AMT2,rs7557067
MIR4499,rs7557067
SLC35E1P1,rs7557067
RNU2-7P,rs7557067
AL161772.1,rs7557067
AL512652.1,rs7557067
RP11-380M21.2,rs75627662
RP11-380M21.4,rs75627662
SMAD2,rs75627662
IGHD5OR15-5B,rs7566030
IGHD4OR15-4B,rs7566030
IGHD3OR15-3B,rs7566030
IGHD2OR15-2B,rs7566030
IGHD1OR15-1B,rs7566030
OR11J5P,rs7566030
KIAA0125P2,rs7566030
RP11-810K23.6,rs7566030
RP11-854K16.2,rs7566030
RN7SL400P,rs7566030
RP11-854K16.3,rs7566030
BMS1P16,rs7566030
PLK1S1,rs7567217
RP4-777D9.2,rs7567217
ZNF877P,rs7567217
RP11-227D2.3,rs7567217
RN7SKP140,rs7567217
RP5-984P4.1,rs7567217
GSTM3P1,rs7567217
NKX2-2-AS1,rs7567217
RP5-984P4.4,rs7567217
XRN2,rs7567217
NKX2-4,rs7567217
NKX2-2,rs7567217
RP11-665J16.1,rs75673664
RP11-60L3.2,rs75673664
CTD-2311M21.2,rs75673664
CTD-2311M21.3,rs75673664
UBL7-AS1,rs75673664
RP11-10O17.1,rs75673664
RP11-10O17.3,rs75673664
CTD-3154N5.1,rs75673664
RP11-414J4.2,rs75673664
STRA6,rs75673664
CCDC33,rs75673664
CYP11A1,rs75673664
SEMA7A,rs75673664
UBL7,rs75673664
ARID3B,rs75673664
CLK3,rs75673664
EDC3,rs75673664
CYP1A1,rs75673664
CYP1A2,rs75673664
CSK,rs75673664
LMAN1L,rs75673664
CPLX3,rs75673664
IGHD5OR15-5B,rs7567653
IGHD4OR15-4B,rs7567653
IGHD3OR15-3B,rs7567653
IGHD2OR15-2B,rs7567653
IGHD1OR15-1B,rs7567653
OR11J5P,rs7567653
KIAA0125P2,rs7567653
RP11-810K23.6,rs7567653
RP11-854K16.2,rs7567653
RN7SL400P,rs7567653
RP11-854K16.3,rs7567653
BMS1P16,rs7567653
RP11-380M21.2,rs75687619
RP11-380M21.4,rs75687619
SMAD2,rs75687619
PLK1S1,rs7568899
RP4-777D9.2,rs7568899
ZNF877P,rs7568899
RP11-227D2.3,rs7568899
RN7SKP140,rs7568899
RP5-984P4.1,rs7568899
GSTM3P1,rs7568899
NKX2-2-AS1,rs7568899
RP5-984P4.4,rs7568899
XRN2,rs7568899
NKX2-4,rs7568899
NKX2-2,rs7568899
CRYL1,rs7569093
IFT88,rs7569093
MIR4499,rs7569093
SLC35E1P1,rs7569093
RNU2-7P,rs7569093
CHODL,rs757000
TMPRSS15,rs757000
CHODL-AS1,rs757000
RPL37P3,rs757000
AP000998.2,rs757000
TMEM241,rs7571469
RIOK3,rs7571469
C18orf8,rs7571469
NPC1,rs7571469
ANKRD29,rs7571469
LAMA3,rs7571469
RPS10P27,rs7571469
RPL23AP77,rs7571469
RN7SKP140,rs7571647
RP5-984P4.1,rs7571647
GSTM3P1,rs7571647
NKX2-2-AS1,rs7571647
RP5-984P4.4,rs7571647
NKX2-4,rs7571647
NKX2-2,rs7571647
PLK1S1,rs7575840
RP4-777D9.2,rs7575840
ZNF877P,rs7575840
RP11-227D2.3,rs7575840
RN7SKP140,rs7575840
RP5-984P4.1,rs7575840
GSTM3P1,rs7575840
NKX2-2-AS1,rs7575840
RP5-984P4.4,rs7575840
XRN2,rs7575840
NKX2-4,rs7575840
NKX2-2,rs7575840
IFNA21,rs7578527
IFNA4,rs7578527
IFNA7,rs7578527
IFNA10,rs7578527
IFNA16,rs7578527
IFNA17,rs7578527
IFNA14,rs7578527
IFNA5,rs7578527
KLHL9,rs7578527
IFNA6,rs7578527
IFNA13,rs7578527
IFNA2,rs7578527
IFNA8,rs7578527
IFNA1,rs7578527
IFNE,rs7578527
IFNWP15,rs7578527
IFNWP9,rs7578527
IFNWP18,rs7578527
IFNWP5,rs7578527
IFNA22P,rs7578527
IFNA20P,rs7578527
RP11-354P17.15,rs7578527
IFNA11P,rs7578527
IFNA12P,rs7578527
IFNWP2,rs7578527
IFNWP19,rs7578527
MIR31HG,rs7578527
IGHD5OR15-5B,rs7590135
IGHD4OR15-4B,rs7590135
IGHD3OR15-3B,rs7590135
IGHD2OR15-2B,rs7590135
IGHD1OR15-1B,rs7590135
OR11J5P,rs7590135
KIAA0125P2,rs7590135
RP11-810K23.6,rs7590135
RP11-854K16.2,rs7590135
RN7SL400P,rs7590135
RP11-854K16.3,rs7590135
BMS1P16,rs7590135
RP5-1027G4.3,rs75949435
AL049647.1,rs75949435
AL139429.1,rs75949435
RP4-718D20.3,rs75949435
AL121761.1,rs75949435
RP1-122P22.2,rs75949435
RPL12L3,rs75949435
SLC24A3,rs75949435
AL121761.2,rs75949435
RIN2,rs75949435
LINC00237,rs7604788
RPL24P2,rs7604788
PLK1S1,rs7604788
RNA5SP477,rs7604788
RP5-872K7.7,rs7604788
RP4-777D9.2,rs7604788
RPS15AP1,rs7604788
ZNF877P,rs7604788
XRN2,rs7604788
IFT88,rs7605304
IL17D,rs7605304
N6AMT2,rs7605304
XPO4,rs7605304
AL161772.1,rs7605304
AL512652.1,rs7605304
RANP8,rs7605304
RPSAP54,rs7605304
MYO16-AS2,rs76186504
MYO16-AS1,rs76186504
LINC00370,rs76186504
MYO16,rs76186504
RP4-796I8.1,rs7620165
RP11-102J14.1,rs7620165
PA2G4P2,rs7620165
LCN1P1,rs76238963
ABO,rs76238963
RP11-430N14.4,rs76238963
LCN1P2,rs76238963
RP11-244N20.7,rs76238963
SNORD24,rs76238963
SNORD36B,rs76238963
SNORD36A,rs76238963
SNORD36C,rs76238963
LL09NC01-254D11.1,rs76238963
DBH-AS1,rs76238963
OBP2B,rs76238963
SURF6,rs76238963
MED22,rs76238963
RPL7A,rs76238963
SURF1,rs76238963
SURF2,rs76238963
SURF4,rs76238963
C9orf96,rs76238963
REXO4,rs76238963
ADAMTS13,rs76238963
CACFD1,rs76238963
SLC2A6,rs76238963
TMEM8C,rs76238963
ADAMTSL2,rs76238963
FAM163B,rs76238963
DBH,rs76238963
RP11-380M21.2,rs76366838
RP11-380M21.4,rs76366838
SMAD2,rs76366838
AC068506.1,rs7640978
DTNA,rs7640978
MAPRE2,rs7640978
RP11-665J16.1,rs76478815
RP11-60L3.2,rs76478815
CTD-2311M21.2,rs76478815
CTD-2311M21.3,rs76478815
UBL7-AS1,rs76478815
RP11-10O17.1,rs76478815
RP11-10O17.3,rs76478815
CTD-3154N5.1,rs76478815
RP11-414J4.2,rs76478815
STRA6,rs76478815
CCDC33,rs76478815
CYP11A1,rs76478815
SEMA7A,rs76478815
UBL7,rs76478815
ARID3B,rs76478815
CLK3,rs76478815
EDC3,rs76478815
CYP1A1,rs76478815
CYP1A2,rs76478815
CSK,rs76478815
LMAN1L,rs76478815
CPLX3,rs76478815
IGHD5OR15-5B,rs76520886
IGHD4OR15-4B,rs76520886
IGHD3OR15-3B,rs76520886
IGHD2OR15-2B,rs76520886
IGHD1OR15-1B,rs76520886
OR11J5P,rs76520886
KIAA0125P2,rs76520886
RP11-810K23.6,rs76520886
RP11-854K16.2,rs76520886
RN7SL400P,rs76520886
RP11-854K16.3,rs76520886
BMS1P16,rs76520886
IFNA21,rs76566643
IFNA4,rs76566643
IFNA7,rs76566643
IFNA10,rs76566643
IFNA16,rs76566643
IFNA17,rs76566643
IFNA14,rs76566643
IFNA5,rs76566643
KLHL9,rs76566643
IFNA6,rs76566643
IFNA13,rs76566643
IFNA2,rs76566643
IFNA8,rs76566643
IFNA1,rs76566643
IFNE,rs76566643
IFNWP15,rs76566643
IFNWP9,rs76566643
IFNWP18,rs76566643
IFNWP5,rs76566643
IFNA22P,rs76566643
IFNA20P,rs76566643
RP11-354P17.15,rs76566643
IFNA11P,rs76566643
IFNA12P,rs76566643
IFNWP2,rs76566643
IFNWP19,rs76566643
MIR31HG,rs76566643
IFT88,rs76611756
IL17D,rs76611756
N6AMT2,rs76611756
XPO4,rs76611756
AL161772.1,rs76611756
AL512652.1,rs76611756
RANP8,rs76611756
RPSAP54,rs76611756
LINC00402,rs767676
RNY1P5,rs767676
RPL21P108,rs767676
LINC00381,rs767676
LINC00347,rs767676
KLF12,rs767676
AL355390.1,rs767676
RP3-453C12.8,rs76866386
RP3-461P17.10,rs76866386
RP3-461P17.9,rs76866386
RPL5P2,rs76866386
SDC4,rs76866386
SYS1-DBNDD2,rs76866386
TP53TG5,rs76866386
DBNDD2,rs76866386
PIGT,rs76866386
AL031663.2,rs76866386
AL031663.1,rs76866386
WFDC2,rs76866386
SPINT3,rs76866386
PLK1S1,rs76889510
RP4-777D9.2,rs76889510
ZNF877P,rs76889510
RP11-227D2.3,rs76889510
RN7SKP140,rs76889510
RP5-984P4.1,rs76889510
GSTM3P1,rs76889510
NKX2-2-AS1,rs76889510
RP5-984P4.4,rs76889510
XRN2,rs76889510
NKX2-4,rs76889510
NKX2-2,rs76889510
SNORA81,rs769267
ABHD3,rs769267
MIB1,rs769267
RP11-595B24.2,rs769267
GATA6,rs769267
AC091038.1,rs769267
RN7SL233P,rs769267
MIR1-2,rs769267
RP11-268I9.1,rs769267
RP11-268I9.3,rs769267
RNU6-1038P,rs769267
RP11-268I9.4,rs769267
RNA5SP451,rs769267
RP11-595B24.1,rs769267
AC091043.1,rs769267
RNU6ATAC20P,rs769267
GATA6-AS1,rs769267
RP11-627G18.2,rs769267
RNU6-702P,rs769267
RP11-627G18.1,rs769267
RP11-627G18.4,rs769267
RP11-380M21.2,rs769449
RP11-380M21.4,rs769449
SMAD2,rs769449
RP11-380M21.2,rs769450
RP11-380M21.4,rs769450
SMAD2,rs769450
KLF12,rs7700965
LINC00683,rs7710706
RP11-111H3.3,rs7710706
AC034110.1,rs7710706
AC139085.1,rs7710706
ZNF516,rs7710706
LINC00908,rs7710706
KLF12,rs7711235
KLF12,rs7711762
LINC00683,rs7714420
RP11-111H3.3,rs7714420
AC034110.1,rs7714420
AC139085.1,rs7714420
ZNF516,rs7714420
LINC00908,rs7714420
AL138751.1,rs7715806
HSPB1P1,rs7715806
BTF3P4,rs7715806
RP11-63P12.7,rs7715806
RP11-63P12.2,rs7715806
RNA5SP285,rs7715806
RP11-63P12.6,rs7715806
RP11-217F16.1,rs7715806
RP11-313E4.1,rs7715806
ABHD17B,rs7715806
C9orf85,rs7715806
C9orf57,rs7715806
GDA,rs7715806
ZFAND5,rs7715806
TMC1,rs7715806
RP11-17M16.2,rs7716518
LINC00683,rs7716518
RP11-111H3.3,rs7716518
AC034110.1,rs7716518
ZNF516,rs7716518
RP11-17M16.1,rs7716518
LINC00908,rs7716518
LINC00402,rs7717355
RNY1P5,rs7717355
RPL21P108,rs7717355
LINC00381,rs7717355
LINC00347,rs7717355
KLF12,rs7717355
AL355390.1,rs7717355
RP11-665J16.1,rs7717505
RP11-60L3.2,rs7717505
CTD-2311M21.2,rs7717505
CTD-2311M21.3,rs7717505
UBL7-AS1,rs7717505
RP11-10O17.1,rs7717505
RP11-10O17.3,rs7717505
CTD-3154N5.1,rs7717505
RP11-414J4.2,rs7717505
STRA6,rs7717505
CCDC33,rs7717505
CYP11A1,rs7717505
SEMA7A,rs7717505
UBL7,rs7717505
ARID3B,rs7717505
CLK3,rs7717505
EDC3,rs7717505
CYP1A1,rs7717505
CYP1A2,rs7717505
CSK,rs7717505
LMAN1L,rs7717505
CPLX3,rs7717505
KLF12,rs7720620
AC139085.2,rs7722186
RNU6-346P,rs7722186
RPL26P35,rs7722186
RP11-162A12.3,rs7722186
RP11-862L9.3,rs7722186
RP11-751H17.1,rs7722186
RP11-176N18.2,rs7722186
RP11-162A12.2,rs7722186
ZNF236,rs7722186
MBP,rs7722186
GALR1,rs7722186
RP11-475I24.6,rs7723
ATP5A1P6,rs7723
AL162415.4,rs7723
AL162415.2,rs7723
AL162415.1,rs7723
RP11-160N1.9,rs7723
RP11-160N1.10,rs7723
LINC00347,rs7727150
AP000946.2,rs77288288
RP11-380M21.2,rs77301115
RP11-380M21.4,rs77301115
SMAD2,rs77301115
AL138751.1,rs7730516
HSPB1P1,rs7730516
BTF3P4,rs7730516
RP11-63P12.7,rs7730516
RP11-63P12.2,rs7730516
RNA5SP285,rs7730516
RP11-63P12.6,rs7730516
RP11-217F16.1,rs7730516
RP11-313E4.1,rs7730516
ABHD17B,rs7730516
C9orf85,rs7730516
C9orf57,rs7730516
GDA,rs7730516
ZFAND5,rs7730516
TMC1,rs7730516
CICP4,rs77318099
LINC00266-1,rs77318099
MYT1,rs77318099
PCMTD2,rs77318099
AL138751.1,rs7734618
HSPB1P1,rs7734618
BTF3P4,rs7734618
RP11-63P12.7,rs7734618
RP11-63P12.2,rs7734618
RNA5SP285,rs7734618
RP11-63P12.6,rs7734618
RP11-217F16.1,rs7734618
RP11-313E4.1,rs7734618
ABHD17B,rs7734618
C9orf85,rs7734618
C9orf57,rs7734618
GDA,rs7734618
ZFAND5,rs7734618
TMC1,rs7734618
RP11-24D15.1,rs7736223
LOXL1-AS1,rs7736223
DNM1P33,rs7736223
LOXL1,rs7736223
STOML1,rs7736223
PML,rs7736223
ISLR2,rs7736223
AC139085.2,rs77385263
RNU6-346P,rs77385263
RPL26P35,rs77385263
RP11-162A12.3,rs77385263
RP11-862L9.3,rs77385263
RP11-751H17.1,rs77385263
RP11-176N18.2,rs77385263
RP11-162A12.2,rs77385263
ZNF236,rs77385263
MBP,rs77385263
GALR1,rs77385263
ARHGAP11B,rs7741091
FAN1,rs7741091
MTMR10,rs7741091
TRPM1,rs7741091
GOLGA8UP,rs7741091
RN7SL82P,rs7741091
AC004460.1,rs7741091
HERC2P10,rs7741091
RP11-540B6.2,rs7741091
RP11-540B6.3,rs7741091
RP11-540B6.6,rs7741091
RNU6-466P,rs7741091
RP11-348B17.1,rs7741091
MIR211,rs7741091
RP11-16E12.1,rs7741091
C9orf92,rs7742144
ARHGAP11B,rs7743761
FAN1,rs7743761
MTMR10,rs7743761
TRPM1,rs7743761
GOLGA8UP,rs7743761
RN7SL82P,rs7743761
AC004460.1,rs7743761
HERC2P10,rs7743761
RP11-540B6.2,rs7743761
RP11-540B6.3,rs7743761
RP11-540B6.6,rs7743761
RNU6-466P,rs7743761
RP11-348B17.1,rs7743761
MIR211,rs7743761
RP11-16E12.1,rs7743761
EEF1DP3,rs7755224
LINC01073,rs7755224
FRY-AS1,rs7755224
RXFP2,rs7755224
FRY,rs7755224
MYO16-AS2,rs77579579
MYO16-AS1,rs77579579
LINC00370,rs77579579
MYO16,rs77579579
RP11-410N8.3,rs7772549
RP11-410N8.1,rs7772549
C20orf203,rs7772549
BAK1P1,rs7772549
RP5-1085F17.4,rs7772549
RP5-1085F17.3,rs7772549
C20orf112,rs7772549
RP11-410N8.4,rs7772549
COMMD7,rs7772549
DNMT3B,rs7772549
MAPRE1,rs7772549
EFCAB8,rs7772549
LINC01066,rs7774197
WDR95P,rs7774197
ANKRD26P4,rs7774197
HSPH1,rs7774197
B3GALTL,rs7774197
RP11-475I24.6,rs7791240
ATP5A1P6,rs7791240
AL162415.4,rs7791240
AL162415.2,rs7791240
AL162415.1,rs7791240
RP11-160N1.9,rs7791240
RP11-160N1.10,rs7791240
AC073940.1,rs7798185
AC090519.2,rs7798185
AC090519.7,rs7798185
AC090519.6,rs7798185
AC090519.1,rs7798185
AC090519.5,rs7798185
AC090519.4,rs7798185
AC090519.3,rs7798185
RP11-616K22.1,rs7798185
FRMD5,rs7798185
CASC4,rs7798185
IGHD5OR15-5B,rs78003123
IGHD4OR15-4B,rs78003123
IGHD3OR15-3B,rs78003123
IGHD2OR15-2B,rs78003123
IGHD1OR15-1B,rs78003123
OR11J5P,rs78003123
KIAA0125P2,rs78003123
RP11-810K23.6,rs78003123
RP11-854K16.2,rs78003123
RN7SL400P,rs78003123
RP11-854K16.3,rs78003123
BMS1P16,rs78003123
XPO4,rs7809080
LATS2,rs7809080
SAP18,rs7809080
MRP63,rs7809080
CNOT4P1,rs7809080
HNRNPA1P30,rs7809080
PPIAP27,rs7809080
RNU6-51P,rs7809080
LATS2-AS1,rs7809080
RNU4-9P,rs7809080
RPS12P23,rs7809080
IPPKP1,rs7809080
RP11-665J16.1,rs78109779
RP11-60L3.2,rs78109779
CTD-2311M21.2,rs78109779
CTD-2311M21.3,rs78109779
UBL7-AS1,rs78109779
RP11-10O17.1,rs78109779
RP11-10O17.3,rs78109779
CTD-3154N5.1,rs78109779
RP11-414J4.2,rs78109779
STRA6,rs78109779
CCDC33,rs78109779
CYP11A1,rs78109779
SEMA7A,rs78109779
UBL7,rs78109779
ARID3B,rs78109779
CLK3,rs78109779
EDC3,rs78109779
CYP1A1,rs78109779
CYP1A2,rs78109779
CSK,rs78109779
LMAN1L,rs78109779
CPLX3,rs78109779
NPC1,rs78120576
ANKRD29,rs78120576
LAMA3,rs78120576
RPS10P27,rs78120576
RPL23AP77,rs78120576
AC010754.1,rs78120576
DENND1A,rs7828113
RP11-417B4.2,rs7828113
RP11-417B4.3,rs7828113
PIGFP2,rs7828113
LINC01074,rs783291
LINC00459,rs783291
RPL32P28,rs783291
SQSTM1P1,rs783291
LINC00448,rs783291
CICP4,rs78528969
LINC00266-1,rs78528969
MYT1,rs78528969
PCMTD2,rs78528969
LINC00330,rs78959900
AC139085.2,rs78979878
RNU6-346P,rs78979878
RPL26P35,rs78979878
RP11-162A12.3,rs78979878
RP11-862L9.3,rs78979878
RP11-751H17.1,rs78979878
RP11-176N18.2,rs78979878
RP11-162A12.2,rs78979878
ZNF236,rs78979878
MBP,rs78979878
GALR1,rs78979878
TMEM241,rs78980904
RIOK3,rs78980904
C18orf8,rs78980904
NPC1,rs78980904
ANKRD29,rs78980904
LAMA3,rs78980904
RPS10P27,rs78980904
RPL23AP77,rs78980904
RP11-665J16.1,rs79058517
RP11-60L3.2,rs79058517
CTD-2311M21.2,rs79058517
CTD-2311M21.3,rs79058517
UBL7-AS1,rs79058517
RP11-10O17.1,rs79058517
RP11-10O17.3,rs79058517
CTD-3154N5.1,rs79058517
RP11-414J4.2,rs79058517
STRA6,rs79058517
CCDC33,rs79058517
CYP11A1,rs79058517
SEMA7A,rs79058517
UBL7,rs79058517
ARID3B,rs79058517
CLK3,rs79058517
EDC3,rs79058517
CYP1A1,rs79058517
CYP1A2,rs79058517
CSK,rs79058517
LMAN1L,rs79058517
CPLX3,rs79058517
IFT88,rs79192207
IL17D,rs79192207
N6AMT2,rs79192207
XPO4,rs79192207
AL161772.1,rs79192207
AL512652.1,rs79192207
RANP8,rs79192207
RPSAP54,rs79192207
POTEB2,rs79281791
IGHD5OR15-5B,rs79281791
IGHD4OR15-4B,rs79281791
IGHD3OR15-3B,rs79281791
IGHD2OR15-2B,rs79281791
IGHD1OR15-1B,rs79281791
RP11-810K23.7,rs79281791
RNU6-749P,rs79281791
RP11-810K23.9,rs79281791
RP11-810K23.10,rs79281791
RP11-810K23.5,rs79281791
NF1P1,rs79281791
MIR5701-1,rs79281791
CT60,rs79281791
OR11J2P,rs79281791
OR11J5P,rs79281791
KIAA0125P2,rs79281791
RP11-810K23.6,rs79281791
RP11-854K16.2,rs79281791
BMS1P16,rs79281791
MYO16-AS2,rs79332569
MYO16-AS1,rs79332569
LINC00370,rs79332569
LINC01067,rs79332569
LINC00399,rs79332569
MYO16,rs79332569
RP11-380M21.2,rs79398853
RP11-380M21.4,rs79398853
SMAD2,rs79398853
NPC1,rs79428416
ANKRD29,rs79428416
LAMA3,rs79428416
RPS10P27,rs79428416
RPL23AP77,rs79428416
AC010754.1,rs79428416
MYO16-AS2,rs79482788
MYO16-AS1,rs79482788
LINC00370,rs79482788
MYO16,rs79482788
ARHGEF7-AS2,rs7953150
ARHGEF7-IT1,rs7953150
ARHGEF7-AS1,rs7953150
RP11-65D24.1,rs7953150
LINC00354,rs7953150
AL136302.1,rs7953150
SNORD44,rs7953150
RP11-450H6.3,rs7953150
LINC00404,rs7953150
LINC00403,rs7953150
LINC01070,rs7953150
LINC01043,rs7953150
LINC01044,rs7953150
ARHGEF7,rs7953150
TEX29,rs7953150
RP11-65D24.2,rs7953150
SOX1,rs7953150
SPACA7,rs7953150
MYO16-AS2,rs79868705
MYO16-AS1,rs79868705
LINC00370,rs79868705
MYO16,rs79868705
AC139085.2,rs80037857
RNU6-346P,rs80037857
RPL26P35,rs80037857
RP11-162A12.3,rs80037857
RP11-862L9.3,rs80037857
RP11-751H17.1,rs80037857
RP11-176N18.2,rs80037857
RP11-162A12.2,rs80037857
ZNF236,rs80037857
MBP,rs80037857
GALR1,rs80037857
SPATA13-AS1,rs8017377
C1QTNF9-AS1,rs8017377
NUS1P3,rs8017377
LINC00566,rs8017377
CYCSP33,rs8017377
TPTE2P6,rs8017377
RP11-307N16.6,rs8017377
SPATA13,rs8017377
C1QTNF9,rs8017377
AL359736.1,rs8017377
NR2E3,rs8043723
CTD-2524L6.3,rs8043723
RNA5SP399,rs8043723
RP11-390D11.1,rs8043723
RNU2-65P,rs8043723
AC022872.1,rs8043723
THSD4,rs8043723
MYO9A,rs8043723
SOGA2P1,rs8053891
LINC00348,rs8053891
RABEPKP1,rs8053891
DACH1,rs8053891
SOGA2P1,rs8055242
LINC00348,rs8055242
RABEPKP1,rs8055242
DACH1,rs8055242
H3F3BP1,rs8060878
RPL21P109,rs8060878
DACH1,rs8060878
AP001053.11,rs8065669
MYL6P1,rs8065669
RNU6-859P,rs8065669
RNU6-1150P,rs8065669
H2AFZP1,rs8065669
AP001055.6,rs8065669
AP001056.1,rs8065669
AP001057.1,rs8065669
AP001058.3,rs8065669
AP001059.5,rs8065669
AP001062.8,rs8065669
AP001062.7,rs8065669
AP001062.1,rs8065669
AP001062.9,rs8065669
AP001063.1,rs8065669
CSTB,rs8065669
AGPAT3,rs8065669
TRAPPC10,rs8065669
PWP2,rs8065669
C21orf33,rs8065669
AP001055.1,rs8065669
ICOSLG,rs8065669
DNMT3L,rs8065669
AIRE,rs8065669
PFKL,rs8065669
C21orf2,rs8065669
TRPM2,rs8065669
LRRC3,rs8065669
AP001062.8,rs8070463
AP001062.7,rs8070463
AP001062.1,rs8070463
AP001062.9,rs8070463
AP001063.1,rs8070463
AP001065.2,rs8070463
MTND6P21,rs8070463
AP001065.15,rs8070463
ICOSLG,rs8070463
DNMT3L,rs8070463
PFKL,rs8070463
C21orf2,rs8070463
TRPM2,rs8070463
LRRC3,rs8070463
LRRC3DN,rs8070463
PIEZO2,rs8099996
PIEZO2,rs8102273
CHODL,rs8103197
TMPRSS15,rs8103197
CHODL-AS1,rs8103197
RPL37P3,rs8103197
AP000998.2,rs8103197
SMARCE1P5,rs8103315
LINC00407,rs8103315
TSC22D1,rs8103315
SNORA81,rs8103496
ABHD3,rs8103496
MIB1,rs8103496
RP11-595B24.2,rs8103496
GATA6,rs8103496
AC091038.1,rs8103496
RN7SL233P,rs8103496
MIR1-2,rs8103496
RP11-268I9.1,rs8103496
RP11-268I9.3,rs8103496
RNU6-1038P,rs8103496
RP11-268I9.4,rs8103496
RNA5SP451,rs8103496
RP11-595B24.1,rs8103496
AC091043.1,rs8103496
RNU6ATAC20P,rs8103496
GATA6-AS1,rs8103496
RP11-627G18.2,rs8103496
RNU6-702P,rs8103496
RP11-627G18.1,rs8103496
RP11-627G18.4,rs8103496
RP11-380M21.2,rs8104483
RP11-380M21.4,rs8104483
SMAD2,rs8104483
SNORA81,rs8105094
ABHD3,rs8105094
MIB1,rs8105094
RP11-595B24.2,rs8105094
GATA6,rs8105094
AC091038.1,rs8105094
RN7SL233P,rs8105094
MIR1-2,rs8105094
RP11-268I9.1,rs8105094
RP11-268I9.3,rs8105094
RNU6-1038P,rs8105094
RP11-268I9.4,rs8105094
RNA5SP451,rs8105094
RP11-595B24.1,rs8105094
AC091043.1,rs8105094
RNU6ATAC20P,rs8105094
GATA6-AS1,rs8105094
RP11-627G18.2,rs8105094
RNU6-702P,rs8105094
RP11-627G18.1,rs8105094
RP11-627G18.4,rs8105094
SNORA81,rs8105984
ABHD3,rs8105984
MIB1,rs8105984
RP11-595B24.2,rs8105984
GATA6,rs8105984
AC091038.1,rs8105984
RN7SL233P,rs8105984
MIR1-2,rs8105984
RP11-268I9.1,rs8105984
RP11-268I9.3,rs8105984
RNU6-1038P,rs8105984
RP11-268I9.4,rs8105984
RNA5SP451,rs8105984
RP11-595B24.1,rs8105984
AC091043.1,rs8105984
RNU6ATAC20P,rs8105984
GATA6-AS1,rs8105984
RP11-627G18.2,rs8105984
RNU6-702P,rs8105984
RP11-627G18.1,rs8105984
RP11-627G18.4,rs8105984
IGHV1OR21-1,rs8106664
TPTE,rs8106664
AF254982.2,rs8106664
SLC25A15P4,rs8106664
RP11-380M21.2,rs8106922
RP11-380M21.4,rs8106922
SMAD2,rs8106922
RP11-374M1.7,rs8108587
RP11-374M1.5,rs8108587
RP11-374M1.3,rs8108587
RP11-374M1.2,rs8108587
RP11-449H15.2,rs8108587
SNORA81,rs8108647
ABHD3,rs8108647
MIB1,rs8108647
RP11-595B24.2,rs8108647
GATA6,rs8108647
AC091038.1,rs8108647
RN7SL233P,rs8108647
MIR1-2,rs8108647
RP11-268I9.1,rs8108647
RP11-268I9.3,rs8108647
